state_id,file,owner,population_k,category,species_shares,culture_shares,politics,warnings
873,873-Foxsnot.txt,BSS,20.0,town,1:0.669186;21:0.330814,100:0.442299;101:0.557701,6:0.058085;7:0.834190;8:0.107726,
874,874-Neufennhause.txt,BSS,50.0,town,1:0.751770;21:0.248230,100:0.587167;101:0.412833,6:0.169338;7:0.830662,
875,875-Stratia.txt,BSS,20.0,wasteland,1:0.745982;21:0.254018,100:0.441639;101:0.558361,6:0.554404;8:0.445596,
876,876-Arkalia.txt,BSS,450.0,town,1:0.721451;21:0.278549,100:0.595500;101:0.404500,6:0.165342;8:0.834658,
877,877-Seeker's Cove.txt,BSS,157.0,town,1:0.742415;21:0.257585,100:0.532323;101:0.467677,6:0.239467;8:0.760533,
878,878-Sudbundespeng.txt,BSS,720.0,town,23:0.730818;3:0.269182,100:0.491411;101:0.508589,6:0.161113;7:0.838887,
879,879-The Nest.txt,BSS,20.0,town,1:0.713509;21:0.286491,100:0.532310;101:0.467690,6:0.615130;8:0.384870,
880,880-Velthordshire.txt,SMP,3543.919,town,44:1.000000,86:1.000000,2:0.004704;5:0.977485;8:0.017810,
881,881-Langcastle-On-Bog.txt,SMP,5774.495,large_town,44:1.000000,86:1.000000,2:0.075863;7:0.625886;8:0.298252,
882,882-Lowcoast.txt,SMP,2127.747,rural,44:0.703083;19:0.296917,86:1.000000,2:0.005009;5:0.994991,
884,884-E. Arivoejan Mountains.txt,SMP,116.752,wasteland,44:0.645913;48:0.354087,86:1.000000,1:0.061154;5:0.893773;8:0.045073,
885,885-S. Arivoejan Mountains.txt,SMP,149.631,wasteland,44:0.795192;34:0.204808,86:1.000000,0:0.009849;5:0.939884;7:0.050267,
887,887-Platlan Highlands.txt,SMP,523.782,rural,44:0.779675;48:0.220325,86:1.000000,5:0.966815;8:0.033185,
888,888-Mount Lisejr.txt,SMP,69.404,wasteland,44:1.000000,86:1.000000,2:0.007406;5:0.992594,
889,889-Mount Ylmira.txt,MUL,34.847,wasteland,45:0.645056;44:0.354944,89:1.000000,4:1.000000,
890,890-Xeirko.txt,GAL,2380.0,town,25:1.000000,71:1.000000,2:0.277497;4:0.252240;7:0.470264,
891,891-Aelveahein.txt,GAL,10910.0,megalopolis,25:1.000000,71:1.000000,3:0.032765;4:0.010570;6:0.956665,
892,892-Dourouhtei.txt,GAL,1920.0,town,25:1.000000,71:1.000000,2:0.286458;7:0.713542,
893,893-Xaeruvok.txt,GAL,2840.0,town,25:1.000000,71:1.000000,2:0.006171;6:0.972874;7:0.020954,
894,894-Northern New Kastra.txt,RQP,1430.0,town,1:0.792265;3:0.207735,17:0.401287;67:0.598713,3:0.185217;4:0.814783,"more than two startup cultures [17, 67, 2]; kept first two [17, 67]"
895,895-Western New Kastra.txt,RQP,1940.0,town,1:0.713778;3:0.286222,17:0.445879;67:0.554121,4:0.383505;5:0.616495,"more than two startup cultures [17, 67, 2]; kept first two [17, 67]"
896,896-Southern New Kastra.txt,RQP,2040.0,town,3:0.729854;1:0.270146,17:0.472042;67:0.527958,4:0.816102;7:0.183898,"more than two startup cultures [17, 67, 2]; kept first two [17, 67]"
897,897-Inner Kastra.txt,RQP,610.0,town,3:0.685905;1:0.314095,17:0.538062;67:0.461938,4:0.879846;7:0.120154,"more than two startup cultures [17, 67, 2]; kept first two [17, 67]"
898,898-Narnburg.txt,FST,4430.0,town,1:1.000000,60:1.000000,3:0.008406;5:0.011577;8:0.980017,
899,899-Havener.txt,FST,2180.0,town,1:1.000000,60:0.593428;61:0.406572,3:0.022087;8:0.977913,
900,900-Lukastadt.txt,FST,4080.0,town,1:1.000000,60:1.000000,3:0.015032;4:0.013519;8:0.971449,
952,952-Vensis.txt,SOF,4760.0,large_city,32:1.000000,18:1.000000,4:0.036837;7:0.963163,
953,953-Shar.txt,SOF,720.0,town,32:1.000000,18:1.000000,7:0.877351;8:0.122649,
954,954-Reijen.txt,SOF,620.0,town,32:1.000000,18:1.000000,6:0.213432;7:0.711051;8:0.075516,
955,955-Paol.txt,SOF,760.0,town,32:1.000000,18:1.000000,6:0.299869;7:0.700131,
956,956-Espen.txt,SOF,980.0,town,32:1.000000,18:1.000000,3:0.392245;8:0.607755,
957,957-Magnatia.txt,SOF,970.0,town,32:1.000000,18:1.000000,3:0.108399;6:0.282554;7:0.609048,
958,958-Lairen.txt,SOF,2760.0,town,32:1.000000,18:1.000000,4:0.040842;7:0.959158,
959,959-Daslai.txt,SOF,300.0,town,32:1.000000,18:1.000000,7:1.000000,
960,960-Chaisen.txt,SOF,1150.0,town,32:1.000000,18:1.000000,3:1.000000,
961,961-Northern Solstice.txt,SOF,530.0,town,32:1.000000,18:1.000000,6:0.703346;7:0.296654,
962,962-Waterdeen.txt,SOF,420.0,town,32:1.000000,18:1.000000,5:0.894078;8:0.105922,
963,963-Southern Hervus.txt,SOF,880.0,town,32:1.000000,18:1.000000,4:0.062915;6:0.937085,
964,964-Plaveta.txt,SOF,4020.0,rural,32:1.000000,18:1.000000,2:0.210667;7:0.789333,
965,965-Western Altairyu.txt,SOF,290.0,town,32:1.000000,18:1.000000,3:0.052852;7:0.947148,
969,969-Mount Izwae.txt,IZW,2710.0,city,59:1.000000,62:1.000000,1:0.082606;2:0.818428;8:0.098967,
970,970-Heizong.txt,IZW,930.0,town,59:1.000000,62:1.000000,0:0.155792;2:0.807929;7:0.036280,
971,971-Usswaeri.txt,IZW,1400.0,town,59:1.000000,62:1.000000,1:0.237717;2:0.762283,
972,972-Zarbin.txt,IZW,910.0,town,59:1.000000,62:1.000000,2:0.761876;7:0.238124,
973,973-Parudus.txt,IZW,320.0,town,59:1.000000,62:1.000000,0:0.385729;7:0.614271,
974,974-Godreim.txt,IZW,300.0,town,59:1.000000,61:0.452426;62:0.547574,2:0.106000;6:0.894000,
975,975-Paraneum.txt,IZW,790.0,town,59:1.000000,61:0.436920;62:0.563080,0:0.401111;2:0.598889,
976,976-Goprdus.txt,IZW,410.0,town,59:1.000000,62:1.000000,0:0.317080;2:0.682920,
979,979-The Dish.txt,BRA,5640.0,large_city,10:1.000000,70:1.000000,2:0.148270;3:0.088143;5:0.763587,
980,980-Bramble Range.txt,BRA,1700.0,town,10:1.000000,70:1.000000,3:0.499126;8:0.500874,
981,981-Badrock.txt,BRA,9050.0,town,10:1.000000,70:1.000000,3:0.086644;5:0.913356,
982,982-Bramballia.txt,BRA,3220.0,rural,10:1.000000,70:1.000000,0:0.089078;3:0.910922,
983,983-Feedwater.txt,BRA,3220.0,town,10:1.000000,70:1.000000,3:0.092740;5:0.907260,
984,984-Bramble Bassin.txt,BRA,960.0,rural,10:1.000000,70:1.000000,5:0.408680;7:0.591320,
985,985-Bramble Woods.txt,BRA,1410.0,town,10:1.000000,70:1.000000,2:0.010795;4:0.989205,
986,986-Upper Bramble Basin.txt,BRA,3.2,wasteland,10:1.000000,70:1.000000,3:0.259566;5:0.740434,
987,987-Central Bramble Basin.txt,BRA,1.2,wasteland,10:1.000000,70:1.000000,2:0.008403;3:0.158767;5:0.832830,
988,988-Lower Bramble Basin.txt,BRA,5.0,wasteland,10:1.000000,70:1.000000,5:1.000000,
989,989-Hissity.txt,ENO,3340.0,large_city,27:1.000000,,1:0.196699;2:0.174317;5:0.628984,no resolvable starting species/culture; relevant array left all-zero
990,990-Slithervich.txt,ENO,1710.0,city,27:1.000000,,2:0.248095;5:0.751905,no resolvable starting species/culture; relevant array left all-zero
991,991-Serpentine Point.txt,ENO,1310.0,town,27:1.000000,,0:0.827389;1:0.172611,no resolvable starting species/culture; relevant array left all-zero
992,992-Rattlecoast.txt,ENO,610.0,town,27:1.000000,,1:0.051105;5:0.948895,no resolvable starting species/culture; relevant array left all-zero
993,993-Copper Mounts.txt,ENO,760.0,town,27:1.000000,,1:0.115278;5:0.884722,no resolvable starting species/culture; relevant array left all-zero
994,994-Dol Viiras.txt,KOL,410.0,pastoral,58:1.000000,54:1.000000,1:0.123147;6:0.876853,
995,995-Nharsus.txt,KOL,230.0,pastoral,58:1.000000,54:1.000000,4:0.163973;7:0.836027,
996,996-Ulzulgukh.txt,KOL,380.0,town,58:1.000000,54:1.000000,7:1.000000,
997,997-Khakhabad.txt,KOL,420.0,town,58:1.000000,54:1.000000,2:0.121902;6:0.009458;7:0.868640,
998,998-Gvin Tharun.txt,KOL,180.0,rural,58:1.000000,54:1.000000,6:0.005425;7:0.994575,
999,999-Zorud Tal.txt,KOL,330.0,town,58:1.000000,53:1.000000,7:1.000000,
1000,1000-Ad Khagaroth.txt,KOL,290.0,pastoral,58:1.000000,53:1.000000,6:0.009652;7:0.990348,
1001,1001-Vhi Sobhanas.txt,KOL,240.0,town,58:1.000000,55:1.000000,5:0.072180;7:0.927820,
1002,1002-Gvin Minhaz.txt,KOL,200.0,pastoral,58:1.000000,55:1.000000,3:0.678906;6:0.321094,
1003,1003-Azzukhad.txt,KOL,250.0,town,58:1.000000,55:1.000000,3:0.029701;7:0.970299,
1004,1004-Vhi Bramokh.txt,KOL,220.0,town,58:1.000000,55:1.000000,1:0.003247;7:0.996753,
1005,1005-Tirh Khaz'dan.txt,KOL,450.0,town,58:1.000000,55:1.000000,5:0.075279;7:0.924721,
1006,1006-Mazhuddar.txt,KOL,310.0,town,58:1.000000,55:1.000000,3:0.033558;6:0.012797;7:0.953644,
1007,1007-Unkhus Vel.txt,KOL,210.0,pastoral,58:1.000000,55:1.000000,6:1.000000,
1008,1008-Zud Jalath.txt,KOL,170.0,rural,58:1.000000,55:1.000000,7:0.698831;8:0.301169,
1009,1009-Eastern Shroom Hills.txt,KKN,1190.0,town,7:0.666102;1:0.333898,82:1.000000,7:0.138565;8:0.861435,
1010,1010-Ost-Kattailwald.txt,WAC,1127.0,town,1:0.625687;58:0.374313,82:1.000000,1:0.815282;8:0.184718,
1011,1011-Shroomfluss.txt,WAC,714.0,rural,1:0.745980;7:0.254020,82:1.000000,1:0.459805;7:0.540195,
1012,1012-Western Shroom Hills.txt,WAC,1190.0,town,1:0.711148;7:0.288852,82:1.000000,1:0.818726;8:0.181274,
1013,1013-Agrisector 1.txt,SLR,3840.0,town,3:1.000000,56:1.000000,0:0.949182;3:0.050818,
1014,1014-Agrisector 2.txt,TEN,3650.0,town,3:0.654179;0:0.345821,66:1.000000,2:0.013480;6:0.054356;7:0.932164,
1015,1015-Agrisector 3.txt,SOF,3650.0,town,32:1.000000,18:1.000000,3:0.019863;6:0.181642;7:0.798494,
1016,1016-Agrisector 6.txt,KEP,3290.0,town,3:1.000000,58:1.000000,3:0.078669;4:0.364883;8:0.556448,
1017,1017-Agrisector 7.txt,KEP,2190.0,town,3:1.000000,58:1.000000,2:0.052487;4:0.413385;5:0.534127,
1018,1018-Urbansector 1.txt,KEP,5883.0,metropolis,3:1.000000,23:0.439238;58:0.560762,1:0.179191;2:0.073754;4:0.747054,
1019,1019-Urban Sector 2.txt,KEP,2170.0,large_town,3:1.000000,23:0.540653;58:0.459347,4:0.398692;7:0.179611;8:0.421696,
1020,1020-Urban Sector 4.txt,KEP,6536.0,city,3:1.000000,23:0.508772;58:0.491228,1:0.014758;3:0.351865;4:0.633378,
1021,1021-Urban Sector 5.txt,KEP,3536.0,large_town,3:1.000000,23:0.490363;58:0.509637,2:0.166055;4:0.833945,
1022,1022-Nemo Isles.txt,KEP,73.6,large_town,3:1.000000,23:1.000000,1:0.006855;8:0.993145,
1023,1023-Eastern Industrisector.txt,KEP,70.6,large_town,3:1.000000,23:1.000000,4:0.164760;8:0.835240,
1024,1024-Northern Industriesector.txt,KEP,53.0,large_town,3:1.000000,23:1.000000,4:0.556759;5:0.443241,
1025,1025-Western Industriesector.txt,KEP,53.0,large_town,3:1.000000,23:1.000000,2:0.285524;5:0.714476,
1026,1026-South Vasmar Ridge.txt,VAS,810.0,rural,29:1.000000,76:1.000000,0:0.237384;5:0.743937;8:0.018679,
1027,1027-Grandhaven.txt,VAS,3810.0,city,29:1.000000,76:1.000000,2:0.117876;5:0.868559;7:0.013564,
1028,1028-Grove Plains.txt,VAS,1070.0,large_town,29:1.000000,76:1.000000,2:0.370564;5:0.506086;8:0.123349,
1029,1029-Eastern Frontier.txt,VAS,860.0,town,29:1.000000,76:1.000000,5:0.943096;8:0.056904,
1030,1030-Arborian Shores.txt,VAS,1730.0,large_town,29:1.000000,76:1.000000,1:0.829583;2:0.170417,
1031,1031-Hushed Frontier.txt,VAS,450.0,rural,29:1.000000,76:1.000000,5:1.000000,
1032,1032-Upper Vasmar Ridge.txt,VAS,1420.0,town,29:1.000000,76:1.000000,1:0.684205;5:0.315795,
1033,1033-Western Corebound.txt,ROQ,345.0,large_town,3:1.000000,7:0.497150;47:0.502850,4:1.000000,
1034,1034-Central Corebound.txt,ROQ,135.0,town,3:1.000000,47:0.462260;6:0.537740,0:0.093964;4:0.802411;7:0.103625,
1035,1035-Kronkhanghelsk.txt,TEM,800.0,town,27:1.000000,82:1.000000,7:0.084041;8:0.915959,
1036,1036-Kronk2.txt,TEM,2193.689,large_town,27:1.000000,82:1.000000,7:0.125812;8:0.874188,
1037,1037-South Crabby Shores.txt,FOD,3354.95,city,24:0.799441;1:0.200559,81:1.000000,4:0.106209;7:0.196093;8:0.697697,
1038,1038-Humusenski.txt,FOD,1824.751,town,24:0.662918;1:0.337082,81:1.000000,7:0.113720;8:0.886280,
1039,1039-Yasnbrask.txt,FOD,2273.104,large_town,24:0.669545;1:0.330455,81:1.000000,3:0.027332;8:0.972668,
1041,1041-Saltlarenstadt.txt,FOD,1717.857,town,24:0.605602;1:0.394398,81:1.000000,7:0.446853;8:0.553147,
1042,1042-Kronkozavodsk.txt,FOD,825.657,town,7:0.787707;1:0.212293,81:1.000000,5:0.277399;7:0.722601,
1043,1043-Kronk4.txt,KKN,1735.4,large_town,7:0.676393;1:0.323607,82:1.000000,3:0.023310;8:0.976690,
1044,1044-Kronk5.txt,KKN,1372.634,town,1:0.790008;7:0.209992,82:1.000000,6:0.229689;8:0.770311,
1045,1045-Magnitokronsk.txt,KKN,7455.0,town,7:0.673496;1:0.326504,82:1.000000,3:0.013705;7:0.070316;8:0.915979,
1046,1046-Kronk7.txt,KKN,3343.677,city,1:0.762050;7:0.237950,82:1.000000,4:0.007445;8:0.992555,
1047,1047-East Ost-Hydronien.txt,FOD,2597.463,town,24:0.733972;1:0.266028,81:1.000000,3:0.071615;7:0.928385,
1048,1048-Praeliumen.txt,ACR,3705.749,city,24:1.000000,83:1.000000,0:0.099601;1:0.863119;3:0.037280,culture missing; inherited owner modal culture 83
1049,1049-West Greater Bundengrad.txt,FOD,674.905,town,24:0.707562;1:0.292438,81:1.000000,3:0.058202;7:0.941798,
1050,1050-Greencoast.txt,MCF,1286.25,town,13:1.000000,50:1.000000,6:0.515824;7:0.484176,
1051,1051-Kronk9.txt,FOD,1931.5,town,7:0.639673;1:0.360327,81:1.000000,6:0.418211;8:0.581789,
1052,1052-Kronk10.txt,ACR,2329.986,city,7:0.696956;1:0.303044,83:1.000000,0:0.032558;1:0.540871;2:0.426571,culture missing; inherited owner modal culture 83
1053,1053-Kronk11.txt,ACR,3426.011,city,7:0.790400;24:0.209600,83:1.000000,0:0.167469;2:0.421801;3:0.410730,culture missing; inherited owner modal culture 83
1054,1054-Kronmea.txt,ACR,1556.574,town,24:1.000000,83:1.000000,0:0.744863;3:0.255137,culture missing; inherited owner modal culture 83
1055,1055-South Yinjetopol.txt,ACR,3203.985,town,24:1.000000,83:1.000000,1:0.592829;2:0.407171,culture missing; inherited owner modal culture 83
1056,1056-East Kobalt.txt,RQP,4760.0,large_city,25:0.655489;1:0.344511,71:1.000000,3:0.272301;4:0.570662;6:0.157038,
1057,1057-Panplona.txt,GAL,3070.0,town,25:1.000000,71:1.000000,1:0.044583;3:0.012938;6:0.942479,
1058,1058-Leónduja.txt,GAL,2500.0,rural,25:1.000000,71:1.000000,2:0.054498;7:0.054533;8:0.890969,
1128,1128-Port Moll.txt,MER,2298.0,town,29:1.000000,68:1.000000,1:0.375692;3:0.624308,
1164,1164-Rustalia1.txt,RST,6390.0,large_town,3:1.000000,67:1.000000,1:0.970851;3:0.008740;4:0.020410,
1165,1165-Rustalia2.txt,RST,2380.0,town,3:1.000000,67:1.000000,1:0.551548;3:0.078673;4:0.369779,
1166,1166-Rustalia3.txt,RST,3940.0,town,3:1.000000,67:1.000000,3:0.517005;6:0.482995,
1167,1167-Rustalia4.txt,RST,3650.0,large_town,3:1.000000,67:1.000000,1:0.473656;3:0.004974;7:0.521370,
1168,1168-Rustalia5.txt,RST,5430.0,town,3:1.000000,67:1.000000,1:0.925348;3:0.074652,
1169,1169-Rustalia6.txt,RST,2020.0,town,3:1.000000,67:1.000000,1:0.506118;4:0.493882,
1170,1170-Spri1.txt,EUL,2000.0,town,7:1.000000,,0:0.521544;3:0.114180;4:0.364277,no resolvable starting species/culture; relevant array left all-zero
1171,1171-Spri2.txt,EUL,3850.0,town,7:1.000000,,2:0.074869;3:0.226602;4:0.698529,no resolvable starting species/culture; relevant array left all-zero
1172,1172-Spri3.txt,EUL,2110.0,town,7:1.000000,,2:0.041315;3:0.317927;5:0.640758,no resolvable starting species/culture; relevant array left all-zero
1173,1173-Cookimbra.txt,PGN,2450.0,town,25:1.000000,97:1.000000,2:0.111934;7:0.888066,
1174,1174-Bragallet.txt,KOA,3350.0,town,25:1.000000,97:1.000000,1:0.369509;4:0.011554;7:0.618938,
1175,1175-Callidus.txt,KOA,8730.0,large_town,25:1.000000,97:1.000000,1:0.891695;4:0.108305,
1176,1176-Spri6.txt,EUL,1900.0,town,7:1.000000,,1:0.288421;7:0.711579,no resolvable starting species/culture; relevant array left all-zero
1177,1177-Spri7.txt,EUL,2870.0,town,7:1.000000,,0:0.578715;2:0.126165;4:0.295120,no resolvable starting species/culture; relevant array left all-zero
1178,1178-Lisbonbon.txt,KOA,6390.0,large_city,25:0.788779;4:0.211221,97:1.000000,1:0.875683;3:0.124317,
1179,1179-Potro.txt,KOA,2830.0,town,25:0.635180;4:0.364820,97:1.000000,5:0.293181;6:0.706819,
1180,1180-Rodridough.txt,KOA,3210.0,town,25:0.663183;4:0.336817,97:1.000000,1:0.938699;3:0.061301,
1181,1181-Koasski.txt,UST,4840.0,large_town,4:1.000000,73:1.000000,0:0.963141;2:0.036859,
1182,1182-Ehw Fauah.txt,UST,2200.0,town,4:1.000000,73:1.000000,1:0.692364;2:0.217315;6:0.090322,
1183,1183-Doughnada.txt,GAL,6210.0,large_town,25:0.666008;1:0.333992,96:1.000000,1:0.201743;2:0.006416;6:0.791840,
1184,1184-Bakecelona.txt,GAL,14590.0,large_city,25:1.000000,96:1.000000,0:0.124359;4:0.002976;6:0.872665,
1185,1185-Toledough.txt,GAL,2760.0,town,25:1.000000,96:1.000000,2:0.033465;3:0.032932;6:0.933603,
1186,1186-Granajón.txt,SMI,5360.0,town,1:0.617996;25:0.382004,71:0.436985;95:0.563015,1:0.221455;2:0.193095;6:0.585449,
1187,1187-San-Sebakestian.txt,SMI,6280.0,large_town,1:0.775314;25:0.224686,71:0.550051;95:0.449949,0:0.189013;3:0.189013;7:0.621975,
1188,1188-Zaradoughza.txt,GAL,4330.0,town,25:1.000000,71:1.000000,2:0.009961;6:0.759805;8:0.230234,
1189,1189-Pastelona.txt,GAL,2700.0,town,25:1.000000,71:1.000000,2:0.025059;6:0.730269;8:0.244672,
1190,1190-Varhk.txt,UST,4290.0,town,4:1.000000,73:1.000000,0:0.902839;2:0.007682;7:0.089479,
1191,1191-Sebowlia 2.txt,KOA,4300.0,large_town,25:0.760657;4:0.239343,97:1.000000,1:0.922519;3:0.017049;4:0.060432,
1192,1192-Crumbrid.txt,FKS,28950.0,megalopolis,1:0.649387;25:0.350613,95:1.000000,3:0.029759;6:0.715682;7:0.254559,
1193,1193-Muffintilla.txt,FKS,2230.0,town,1:0.650802;25:0.349198,95:1.000000,2:0.774207;6:0.225793,
1194,1194-Somtaaw.txt,UMR,10950.0,large_town,57:0.692653;1:0.307347,78:1.000000,3:0.072759;6:0.899320;8:0.027922,
1195,1195-S'jet.txt,UMR,6900.0,town,57:0.610181;1:0.389819,78:1.000000,1:0.479652;6:0.482075;7:0.038273,
1196,1196-Manaan.txt,UMR,11340.0,town,57:0.703734;1:0.296266,78:1.000000,3:0.416163;7:0.511774;8:0.072063,
1197,1197-Tiir.txt,UMR,12180.0,city,57:0.705616;1:0.294384,78:1.000000,4:0.158186;5:0.226437;6:0.615377,
1198,1198-Girardought.txt,PGN,12410.0,city,25:1.000000,97:1.000000,2:0.038104;6:0.333896;7:0.628001,
1199,1199-Funchaleta.txt,PGN,11030.0,large_town,25:1.000000,97:1.000000,2:0.035744;7:0.524035;8:0.440221,
1200,1200-Churrilbao.txt,PGN,2150.0,town,25:1.000000,97:1.000000,0:0.655535;1:0.199273;8:0.145192,
1201,1201-South Koti.txt,PAN,3700.0,town,60:1.000000,79:1.000000,3:0.029289;6:0.075743;7:0.894968,
1202,1202-Burgeros.txt,KOA,12660.0,megalopolis,25:0.664976;4:0.335024,97:1.000000,1:0.914463;3:0.079698;6:0.005840,
1203,1203-Sabadeirado.txt,GAL,6820.0,town,25:0.685596;1:0.314404,96:1.000000,4:0.018524;6:0.981476,
1204,1204-Meerut.txt,PAN,4300.0,town,60:1.000000,79:1.000000,3:0.071644;7:0.840124;8:0.088233,
1205,1205-Meghaduta.txt,PAN,10910.0,large_city,60:1.000000,79:1.000000,4:0.054075;7:0.945925,
1206,1206-Jharuna.txt,PAN,3910.0,town,60:1.000000,79:1.000000,3:0.087877;7:0.522583;8:0.389539,
1207,1207-New Basni.txt,PAN,4510.0,town,60:1.000000,79:1.000000,3:0.181620;7:0.818380,
1208,1208-New Kumakh.txt,PAN,4190.0,town,60:1.000000,79:1.000000,4:0.012826;5:0.181623;6:0.805552,
1209,1209-East Dourouhtei.txt,PAN,1360.0,town,60:1.000000,79:1.000000,6:0.245507;7:0.754493,
1210,1210-Bakecaramangé.txt,GAL,4360.0,large_town,25:1.000000,71:1.000000,3:0.008824;6:0.978733;7:0.012443,
1211,1211-Mahin Geh.txt,GAL,1300.0,town,25:1.000000,71:1.000000,5:0.697846;6:0.302154,
1212,1212-Medoughlin.txt,GAL,2350.0,town,25:1.000000,71:1.000000,2:0.010570;4:0.005642;6:0.983789,
1213,1213-Rhayman.txt,GAL,1500.0,rural,25:1.000000,71:1.000000,6:0.565966;8:0.434034,
1214,1214-Spri20.txt,EUL,10390.0,metropolis,7:1.000000,,2:0.109229;4:0.760646;6:0.130125,no resolvable starting species/culture; relevant array left all-zero
1285,1285-Paluush1.txt,PLR,120.0,rural,15:1.000000,9:1.000000,1:0.859836;6:0.140164,
1286,1286-Paluush2.txt,PLR,92.0,rural,15:1.000000,9:1.000000,0:0.872815;4:0.127185,
1287,1287-Paluush3.txt,VAS,153.0,rural,29:1.000000,76:1.000000,0:0.248250;5:0.751750,
1288,1288-Paluush4.txt,VAS,92.0,rural,29:1.000000,76:1.000000,0:0.200235;5:0.799765,
1289,1289-Wybrezacho.txt,MER,1360.0,town,29:1.000000,68:1.000000,5:0.003175;7:0.996825,
1290,1290-Rowninalesna.txt,MER,2520.0,town,29:1.000000,68:1.000000,2:0.001074;5:0.000825;7:0.998102,
1291,1291-Quantus Hub.txt,SLC,2170.0,large_city,49:1.000000,51:1.000000,9:1.000000,
1292,1292-Wschobregi.txt,MER,1410.0,town,29:1.000000,68:1.000000,0:0.001080;7:0.998920,
1293,1293-Zachokran.txt,MER,1600.0,town,29:1.000000,68:1.000000,5:0.003504;7:0.996496,
1294,1294-West Westpaw.txt,MER,2310.0,town,29:1.000000,68:1.000000,2:0.000148;7:0.989335;8:0.010518,
1295,1295-Far West Westpaw.txt,MER,1860.0,town,29:1.000000,68:1.000000,7:0.975027;8:0.024973,
1296,1296-Duzygaj.txt,MER,2690.0,town,29:1.000000,68:1.000000,3:0.000059;6:0.013027;7:0.986914,
1297,1297-Far West Westpaw 3.txt,MER,1210.0,town,29:1.000000,68:1.000000,0:0.093109;2:0.071821;6:0.835070,
1298,1298-Near South Infernum's Castle.txt,MER,1140.0,town,29:1.000000,68:1.000000,7:0.960732;8:0.039268,
1299,1299-Gorskzableg.txt,MER,1070.0,town,29:1.000000,68:1.000000,0:0.578971;5:0.421029,
1300,1300-Krawedgory.txt,MER,1520.0,town,29:1.000000,68:1.000000,1:0.000002;4:0.000744;7:0.999254,
1301,1301-South Infernum's Castle.txt,MER,960.0,town,29:1.000000,68:1.000000,6:1.000000,
1302,1302-Near West Westpaw.txt,MER,1500.0,town,29:1.000000,68:1.000000,6:0.142692;8:0.857308,
1303,1303-Naturopolis.txt,MER,650.0,town,29:1.000000,68:1.000000,1:0.000041;7:0.999959,
1304,1304-Far South Infernum's Castle.txt,MER,570.0,town,29:1.000000,68:1.000000,7:1.000000,
1305,1305-Naval Hub.txt,SLC,2040.0,metropolis,49:1.000000,51:1.000000,9:1.000000,
1307,1307-South Fleatherwing.txt,FLS,489.201,rural,28:0.728217;1:0.271783,77:0.563864;27:0.436136,0:0.794521;1:0.109589;6:0.095890,
1308,1308-North Fleatherwing.txt,FLM,359.18,rural,28:0.748223;1:0.251777,77:0.415356;27:0.584644,3:0.035294;6:0.152941;7:0.811765,
1312,1312-North Slithervich.txt,TEM,2340.0,metropolis,27:1.000000,82:1.000000,6:0.360606;8:0.639394,
1313,1313-Yinja30.txt,FOD,1033.642,city,1:0.634133;24:0.365867,81:1.000000,4:0.117369;7:0.138329;8:0.744301,
1314,1314-Centragorz.txt,MER,770.0,town,29:1.000000,68:1.000000,2:0.991046;3:0.008954,
1315,1315-East Hissity.txt,TEM,500.0,town,27:1.000000,82:1.000000,7:0.100693;8:0.899307,
1316,1316-Kronk50.txt,KKN,1022.0,town,7:0.785451;1:0.214549,82:1.000000,4:1.000000,
1317,1317-North Copper Ridges.txt,TEM,200.0,town,27:1.000000,82:1.000000,7:0.364956;8:0.635044,
1318,1318-South Ezikyinjatz.txt,TEM,680.0,town,27:1.000000,82:1.000000,6:0.378640;8:0.621360,
1319,1319-Ost-Hydronien.txt,FOD,700.0,large_city,1:0.786695;24:0.213305,81:0.515040;83:0.484960,3:0.004586;7:0.087886;8:0.907528,
1320,1320-Loris Flats.txt,FOD,623.0,large_city,1:0.779506;24:0.220494,81:0.577806;83:0.422194,3:0.076065;5:0.150256;8:0.773679,
1321,1321-Sud-Hydronien.txt,ACR,560.0,city,1:0.735692;24:0.264308,83:1.000000,0:0.049271;1:0.781714;3:0.169015,
1322,1322-Westen-Hydronien.txt,FOD,392.0,town,1:0.689691;7:0.310309,81:0.579775;83:0.420225,8:1.000000,
1323,1323-Loris Flats.txt,FOD,371.0,large_town,1:0.601148;7:0.398852,81:0.511761;83:0.488239,4:0.310114;7:0.689886,
1324,1324-Katlantropa Dam.txt,FOD,7.0,town,1:0.718746;7:0.281254,81:1.000000,6:0.728630;7:0.271370,
1325,1325-Great Kraksia.txt,ACR,4600.0,city,24:0.673531;7:0.326469,83:1.000000,0:0.155842;1:0.718880;3:0.125278,culture missing; inherited owner modal culture 83
1326,1326-Malyrali.txt,ACR,3900.0,large_city,7:0.708655;24:0.291345,83:1.000000,1:0.739897;2:0.260103,culture missing; inherited owner modal culture 83
1327,1327-Yinjite Shores.txt,ACR,8660.0,megalopolis,24:0.640093;7:0.359907,83:1.000000,1:0.678314;2:0.213885;3:0.107800,culture missing; inherited owner modal culture 83
1345,1345-Taupwald.txt,LTR,2964.446,rural,46:1.000000,87:1.000000,2:0.507849;3:0.487699;4:0.004452,
1346,1346-Loudennes.txt,LTR,1615.675,rural,46:1.000000,87:1.000000,5:0.931509;7:0.068491,
1347,1347-Ottenon.txt,LTR,5758.834,large_city,46:0.668562;19:0.331438,87:1.000000,0:0.519605;3:0.480395,
